2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
2	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
3	CH	AR
